feature_idx,feature_name,pearson_r,pearson_p,pearson_abs,spearman_r,spearman_p,spearman_abs,feature_mean,feature_std,feature_min,feature_max
197,feature_197,0.3859407901763916,0.0567166837515069,0.3859407901763916,0.40410727434771315,0.04512658978592196,0.40410727434771315,10.009110450744629,2.8199872970581055,2.832791805267334,15.570704460144043
199,feature_199,-0.3851482570171356,0.05727037475818782,0.3851482570171356,-0.257015389751481,0.21488316326716222,0.257015389751481,-3.9222240447998047,2.1869590282440186,-7.04554557800293,1.6119966506958008
294,feature_294,-0.38105443120002747,0.060197513778153265,0.38105443120002747,-0.262551105838436,0.20482223349922404,0.262551105838436,-5.261807441711426,2.6479909420013428,-10.163667678833008,2.468503475189209
137,feature_137,-0.3795843720436096,0.06127638713293697,0.3795843720436096,-0.39936237484460896,0.04795612205158114,0.39936237484460896,-5.837313175201416,3.8187344074249268,-12.660333633422852,4.362160682678223
373,feature_373,0.3791828751564026,0.06157362513137576,0.3791828751564026,0.31474500037258285,0.12542245391104273,0.31474500037258285,2.3537702560424805,2.234575033187866,-2.565201997756958,6.410036087036133
286,feature_286,-0.3781070113182068,0.062375602528886034,0.3781070113182068,-0.37563787732908754,0.06424661769212986,0.37563787732908754,-3.9022927284240723,2.2233726978302,-8.49386215209961,0.8137996196746826
0,feature_0,0.3779529631137848,0.06249109049676029,0.3779529631137848,0.3764286939129383,0.06364272464186763,0.3764286939129383,1.0038751363754272,2.3897464275360107,-6.069108486175537,4.021109580993652
247,feature_247,0.37045615911483765,0.06831336532158916,0.37045615911483765,0.3258164325464928,0.11196985696968256,0.3258164325464928,-1.7228648662567139,1.8684881925582886,-6.267725944519043,1.512524962425232
67,feature_67,0.3685961961746216,0.06982026688535178,0.3685961961746216,0.2767858043477488,0.18043385613893181,0.2767858043477488,1.363064169883728,2.48791241645813,-4.313256740570068,4.837825775146484
357,feature_357,-0.3652079105377197,0.07263062654980548,0.3652079105377197,-0.4048980909315639,0.04466804007189651,0.4048980909315639,2.0533838272094727,1.3340609073638916,-0.36159902811050415,4.515122413635254
80,feature_80,0.3649763762950897,0.07282577412717772,0.3649763762950897,0.317117450124135,0.12244544184434049,0.317117450124135,3.978153944015503,1.9413630962371826,-0.4817548394203186,6.801100254058838
366,feature_366,0.36175382137298584,0.07558362804546681,0.36175382137298584,0.38196440999989334,0.059537079149126336,0.38196440999989334,-1.1026108264923096,2.319765567779541,-6.29543399810791,2.702907085418701
344,feature_344,0.3587876260280609,0.07819169193598167,0.3587876260280609,0.3835460431675947,0.058402533910674174,0.3835460431675947,-0.7848687171936035,2.86403489112854,-9.821850776672363,2.8195865154266357
143,feature_143,-0.3579268157482147,0.07896121141954975,0.3579268157482147,-0.23487252540366113,0.25841783542770946,0.23487252540366113,3.0597493648529053,3.136922836303711,-3.4734256267547607,11.47933578491211
209,feature_209,0.3513951003551483,0.08498873746757264,0.3513951003551483,0.40173482459616106,0.04652447387492942,0.40173482459616106,1.8259848356246948,2.6964163780212402,-2.474459171295166,7.51329231262207
321,feature_321,-0.3513262867927551,0.08505403422893763,0.3513262867927551,-0.3186990832918364,0.12048959203191356,0.3186990832918364,-12.890020370483398,2.816657066345215,-19.148590087890625,-5.9985809326171875
253,feature_253,-0.35124748945236206,0.0851288509967006,0.35124748945236206,-0.17002556552790282,0.4164783377783705,0.17002556552790282,3.7163238525390625,1.5695029497146606,1.539766788482666,8.387308120727539
235,feature_235,-0.348888099193573,0.08739212330134695,0.348888099193573,-0.4120154401862203,0.04070404535184482,0.4120154401862203,-3.0552139282226562,2.321094274520874,-8.472647666931152,1.737541675567627
123,feature_123,0.34888672828674316,0.08739345138868558,0.34888672828674316,0.3479592968943127,0.08829540072909599,0.3479592968943127,-2.2316782474517822,2.782391309738159,-8.267091751098633,3.3716495037078857
327,feature_327,-0.34854352474212646,0.08772641327836024,0.34854352474212646,-0.3289796988818957,0.10832904159175367,0.3289796988818957,-0.1335296481847763,2.0551345348358154,-3.945909261703491,2.7999141216278076
