cluster,method,rmse,mae,r2,percent_rmse,n_features
0,nnls,22.668807215241912,19.52804062242352,0.6994109721055332,10.434152284985714,80
0,linear,34.30406921983254,27.78933334350586,0.3116535544395447,15.78970957032792,80
0,xgb,33.42700806479788,27.467254638671875,0.3464018702507019,15.386009915203411,80
0,mlp,220.13726186745396,216.2194366455078,-27.34672737121582,101.32627147582724,80
1,nnls,30.77845954008332,19.70064085302899,0.8507659489162891,25.460520383420516,80
1,linear,35.62288576511419,22.490131378173828,0.800091028213501,29.467920834627158,80
1,xgb,41.49531400031063,29.12333106994629,0.7287484407424927,34.32570387564248,80
1,mlp,143.9431854066041,120.93634796142578,-2.2640466690063477,119.07250917891132,80
