feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,label,split
-32.81074523925781,0.327667772769928,20.804662704467773,-19.128841400146484,-12.314874649047852,-8.169013977050781,21.857269287109375,6.151402950286865,-3.052471876144409,2.4846677780151367,2.09591007232666,-3.4312145709991455,-3.1868741512298584,-7.163745403289795,-5.911580562591553,2.5318658351898193,4.312326431274414,-3.8498003482818604,3.70527720451355,-0.6333812475204468,3.259538412094116,2.185230255126953,-0.6946194171905518,-4.3075361251831055,2.443678855895996,-0.16302478313446045,-3.1716184616088867,2.154984474182129,1.5419477224349976,-4.3391900062561035,5.289940357208252,-3.2833430767059326,0.4055541753768921,1.1305567026138306,-0.26381099224090576,0.4462975859642029,1.1084425449371338,2.726163148880005,3.7333526611328125,1.7186427116394043,4.933618545532227,-0.29108911752700806,-2.820612907409668,0.3782098889350891,0.6992051601409912,-3.522367000579834,-1.0573101043701172,3.4581263065338135,-1.0439574718475342,-1.4478988647460938,173.88187433333334,train
26.096879959106445,39.05991744995117,19.90927505493164,8.194515228271484,0.6587899923324585,13.845857620239258,-3.2038614749908447,8.678428649902344,8.322395324707031,9.839112281799316,-5.264565944671631,-6.585122585296631,19.867259979248047,-4.592268466949463,4.54846715927124,-1.4591447114944458,3.872389793395996,6.743066787719727,1.8888530731201172,1.8064982891082764,-1.6772949695587158,2.8301241397857666,1.9614543914794922,0.6568229794502258,0.807543158531189,0.1752326488494873,4.758059501647949,-1.1641831398010254,0.9052324891090393,-1.7112263441085815,0.7626481652259827,-5.544325828552246,-2.3533313274383545,-1.7309770584106445,0.6292453408241272,2.9073312282562256,0.6419920921325684,-1.870724081993103,4.696078777313232,3.324838876724243,1.3505281209945679,-0.40969371795654297,2.925410270690918,0.7819379568099976,1.052663803100586,-2.227137327194214,1.8497015237808228,-0.47626370191574097,1.0272883176803589,-0.8051673769950867,195.083152,train
-11.300751686096191,10.222270011901855,33.37097930908203,14.024651527404785,6.8987603187561035,13.657947540283203,-17.15277862548828,-7.351063251495361,-18.116439819335938,-0.4895668029785156,2.325735330581665,-9.546534538269043,-1.25650954246521,-5.537814140319824,6.120704650878906,0.07503311336040497,-3.561812400817871,-10.926614761352539,-5.7221879959106445,4.4419708251953125,-8.010720252990723,2.1775197982788086,4.841519832611084,3.3593945503234863,5.135730266571045,-7.390688419342041,0.07758253812789917,4.20290470123291,1.1965829133987427,-5.40468692779541,0.4328073561191559,-2.2161386013031006,0.6236879229545593,-0.8403503894805908,-4.742528915405273,-2.885120153427124,-1.483701229095459,-0.9081230163574219,-1.4804261922836304,-1.6033310890197754,0.5098460912704468,-2.390803813934326,-0.46848413348197937,1.512435793876648,-2.913374662399292,0.7288863658905029,-2.424051284790039,-0.24532102048397064,1.8148335218429565,-0.399690181016922,170.54412866666667,train
7.459109306335449,-32.61378479003906,6.865168571472168,6.044933319091797,-8.796368598937988,-8.04524040222168,-0.25972163677215576,0.5748048424720764,-0.005743215326219797,3.267258882522583,-6.276744365692139,-1.8434122800827026,-4.778364658355713,-7.384002685546875,4.199343204498291,3.0068235397338867,1.439880609512329,8.078034400939941,-1.7089635133743286,4.069942474365234,-3.049858331680298,1.6095099449157715,-6.693144798278809,-1.8730084896087646,1.9537197351455688,-1.273174524307251,-2.6043801307678223,3.593749761581421,0.9273604154586792,-0.7791633605957031,-5.500810146331787,-0.24829061329364777,0.4118058383464813,-0.13376714289188385,0.9520627856254578,-7.1192708015441895,-2.3634426593780518,3.859245538711548,1.616679072380066,-2.4046237468719482,-0.13953429460525513,-0.2463560849428177,6.571524620056152,-3.1392812728881836,1.5704580545425415,-0.927323579788208,1.4914872646331787,-1.9452911615371704,0.7721619606018066,-1.5569266080856323,174.73295233333337,train
-33.28936004638672,2.7426633834838867,-13.549068450927734,5.105533123016357,0.6048679351806641,3.023242950439453,4.027131080627441,-0.2842903137207031,8.962865829467773,5.036916255950928,3.939358711242676,-2.4498062133789062,0.03235054016113281,-7.1152191162109375,2.2597851753234863,-2.327396869659424,0.9859867095947266,2.3872060775756836,-2.7165708541870117,-5.462945938110352,5.63016414642334,-1.1299810409545898,-1.012390375137329,-4.6737260818481445,-0.37288761138916016,1.8045971393585205,-1.089444875717163,0.5262537002563477,-3.443131446838379,-0.9958078861236572,1.9318674802780151,1.8474082946777344,1.8683886528015137,-0.5530606508255005,0.9138784408569336,2.4083251953125,-1.1193480491638184,0.5554981231689453,-3.7057485580444336,-2.2814781665802,-1.716454029083252,3.067671298980713,-1.432779312133789,0.6751409769058228,-0.7366256713867188,0.7332839965820312,-0.5947504043579102,1.1366325616836548,1.1091370582580566,0.24736762046813965,206.04923733333337,test
29.719768524169922,-20.779539108276367,-8.525541305541992,-4.039353847503662,-5.3466315269470215,12.60908031463623,-8.945777893066406,4.637192249298096,-7.9941792488098145,3.1553711891174316,4.636723041534424,2.3892459869384766,-3.5602030754089355,-1.2513171434402466,-2.770617723464966,3.252992868423462,2.5993497371673584,-4.081602096557617,0.4056989848613739,1.3060660362243652,2.839416742324829,0.3214435279369354,-3.826308250427246,-1.048948049545288,-3.513211488723755,-5.192478656768799,-1.9230560064315796,1.650973916053772,-3.261349678039551,4.585796356201172,4.286647796630859,-0.9883286356925964,-1.4518163204193115,1.1059941053390503,-0.0034671067260205746,2.8174216747283936,1.0377787351608276,0.8697255253791809,-1.1008583307266235,1.6889762878417969,-1.353132724761963,-0.7481676340103149,2.9336652755737305,-2.2192180156707764,-1.8922392129898071,-3.418156147003174,3.4551239013671875,-1.663008689880371,-0.8233024477958679,-0.5757191777229309,235.98973166666667,train
-3.2336864471435547,25.939693450927734,17.78460693359375,-1.6592638492584229,12.725591659545898,-6.996945381164551,-10.688353538513184,-15.729778289794922,-8.043514251708984,-13.156078338623047,3.578547477722168,10.677925109863281,-1.3673131465911865,-8.091450691223145,4.303815841674805,2.5875449180603027,7.183673858642578,-1.6842987537384033,3.1547203063964844,0.7988414764404297,2.746065139770508,-3.097903251647949,-1.4794118404388428,2.585104465484619,-3.286144256591797,-1.0231374502182007,-0.6924407482147217,-1.6955175399780273,4.025814533233643,1.1719212532043457,0.31581079959869385,1.8979291915893555,-3.9796295166015625,-0.41888004541397095,-0.2617816925048828,3.8341126441955566,-3.0983810424804688,-7.682037830352783,1.409472942352295,-0.431887149810791,-2.4847893714904785,1.3889479637145996,-1.1214027404785156,-0.35074353218078613,-1.811605453491211,1.9503264427185059,2.162588596343994,3.1918578147888184,-1.881542682647705,-0.5143218040466309,181.91815666666665,test
12.860065460205078,-6.042299270629883,10.68868637084961,11.514008522033691,-6.7160325050354,6.3675007820129395,6.115609645843506,-13.760340690612793,14.632038116455078,-3.7568697929382324,8.861564636230469,-2.347295045852661,0.8915174007415771,2.030604839324951,-6.2905802726745605,-3.1687257289886475,3.991885185241699,1.8106743097305298,-3.6634042263031006,0.6622095108032227,-0.50822913646698,-1.0474934577941895,0.4526207149028778,7.497219562530518,-4.993949890136719,-2.4015953540802,-1.4132966995239258,-4.303901195526123,2.3723530769348145,0.9216311573982239,1.0980172157287598,-4.342893123626709,0.7646981477737427,2.646130323410034,-2.9725069999694824,-1.571128249168396,6.092425346374512,1.977515697479248,-1.2070233821868896,1.9099136590957642,-2.021942615509033,1.7983824014663696,-1.7841907739639282,-1.0775172710418701,0.08362866938114166,2.798701286315918,-1.6507104635238647,-2.240959405899048,-0.5552772879600525,0.546209990978241,164.26967366666668,train
15.245603561401367,-21.10048484802246,8.049296379089355,13.669992446899414,-3.6658754348754883,-4.368049621582031,-2.637751817703247,-9.945720672607422,0.01066590752452612,-12.660294532775879,2.053647518157959,-2.2885823249816895,-4.45706033706665,-9.955622673034668,5.641900539398193,3.3581151962280273,6.980690002441406,7.627365589141846,2.2608580589294434,-6.311384201049805,2.669224262237549,12.091057777404785,-0.07455269247293472,-0.35724279284477234,1.4416563510894775,-7.641416549682617,0.7272604703903198,-1.9828435182571411,-4.834877014160156,-1.0738645792007446,3.904432535171509,1.5474365949630737,6.149117469787598,1.9534560441970825,3.146156072616577,2.4185428619384766,-0.9508672952651978,1.8460862636566162,2.2168338298797607,1.9358901977539062,-0.5098356604576111,0.7751774191856384,-1.9426225423812866,0.4706588685512543,0.9924106597900391,2.3493127822875977,2.737622022628784,0.5048039555549622,1.720836877822876,-0.21859951317310333,147.04210766666668,train
-6.174905300140381,-10.623856544494629,9.21315860748291,-13.469209671020508,15.433112144470215,4.026317119598389,5.881482124328613,-2.8095991611480713,0.4510350823402405,2.186281204223633,0.22994522750377655,3.373490810394287,-0.13521361351013184,0.9036270380020142,-3.7855679988861084,4.177121639251709,-7.204273223876953,1.942363977432251,-2.180743455886841,0.06098005175590515,-0.5352085828781128,0.5283281207084656,1.4662964344024658,-2.5488357543945312,3.8572943210601807,-1.4629651308059692,0.9638137221336365,0.2662503719329834,1.16700279712677,0.8042920231819153,2.8950796127319336,2.9486958980560303,1.1691328287124634,0.8900147676467896,-3.693037986755371,-3.7455029487609863,4.17925500869751,3.783536672592163,2.476773738861084,-0.2980184257030487,-2.5698819160461426,-5.149003505706787,-1.3228483200073242,-1.94764244556427,3.9882001876831055,4.781103610992432,3.3174686431884766,0.8296142816543579,0.22822995483875275,-0.17559869587421417,169.45324833333333,train
